,.FCHI,.AEX,.BFX,.STOXX50E,.IBEX,.GDAXI,.AORD,.FTSE,.MXX,.IXIC,.SSMI,.SPX,.RUT,.DJI,.BSESN,.NSEI,.KS11,.BVSP,.HSI,.KSE,.N225,.SSEC,.OSEAX,.GSPTSE
2006-07-13,0.009612968196579285,0.009205420478988872,0.006414674486963226,0.011291249911294144,0.006057824011378942,0.012310374692546934,0.006300873998134445,0.00928174311773594,0.01386380315273915,0.009440247166497797,0.008989677142987509,0.00761028987524962,0.01030916133761132,0.008850125681766062,0.01192072088039981,0.011297792658993172,0.012517866406265087,0.009545441103701872,0.00837251117390137,0.011557931287146501,0.01431714340138423,0.020511909818861335,0.009576791170554539,0.007244116310739314
2006-07-14,0.010234735912372141,0.007554175831765945,0.0065161140517199165,0.011022316422263517,0.006818497762834672,0.012261867242165853,0.008245991320183117,0.010248333761168203,0.014501886274102415,0.010493491084472317,0.007257330015984598,0.008757371288570234,0.012202069077062299,0.008404573088203781,0.018449524340827868,0.017086357203570338,0.010074572478333758,0.010464738666340408,0.0057353536940793325,0.01182630494206876,0.016162894759797826,0.014870615804209321,0.0126342223280699,0.00804994960986432
2006-07-18,0.00915784815120802,0.008695217405222869,0.006187058165107701,0.009560615791270367,0.00635576830322751,0.010391234987521935,0.004926806560083923,0.008453840400704427,0.01078580781598671,0.010524978005516212,0.00787626188336508,0.008804496346217192,0.01212302770029418,0.009501266391316033,0.019132363741542757,0.01837425099579028,0.008297417490128968,0.011658277028206184,0.005866979138197609,0.008700061972325384,0.015436432928442375,0.007924115023240783,0.015641580293231244,0.006921229259817201
2006-07-19,0.011475954451600092,0.010114500825794619,0.0073513127422060245,0.012026279993609827,0.007966668710250065,0.011625905012152818,0.006696991129945753,0.010250855459248268,0.014038848383410941,0.010629370707821795,0.008107112372266197,0.00945384812364338,0.006979968652787834,0.01003824392018345,0.017273552141450235,0.017765403046655037,0.009885039125828218,0.013788940072815604,0.005512832706860298,0.011664413449260962,0.011703932782757255,0.011268159289103078,0.010906735548403107,0.006292956098924843
2006-07-20,0.007174634349186523,0.006271309084455749,0.005010310590239576,0.007296223292390095,0.005438156602683513,0.007625736591115259,0.006925886211487599,0.007323083483442504,0.013258065361133954,0.007911958361405855,0.006893829171606378,0.005868009019526439,0.009765121177261533,0.006891193992386943,0.012936199198736852,0.016967048463731104,0.006730432351510497,0.012366217979224691,0.004499966186055111,0.004881141720300601,0.010444021158208174,0.010576005827768818,0.015735826964554483,0.006210207209756576
2006-07-21,0.010648539768771116,0.008000501946072575,0.006016847381902801,0.01064826552576052,0.00707858590399413,0.011597672177816546,0.00459802797925992,0.008795701119078465,0.010821195230088957,0.010030909147913762,0.007012468479676673,0.008611263438636137,0.01031088889510017,0.009073372636807108,0.01665030119832371,0.017043559424398412,0.00818089410232377,0.009757965353325045,0.003393853978956019,0.014304184779493728,0.00906090763919538,0.006394320192008844,0.010807573794233376,0.008489318258198722
2006-07-24,0.007019765244244628,0.007962458184691113,0.006027105951830059,0.0076563182570037825,0.006637522553831583,0.008700366040871134,0.005359374035420482,0.006599147294420799,0.007127637478881846,0.007962306851216629,0.006177110003569738,0.007106352631674398,0.006297913169426436,0.008315964648074502,0.016257534743253664,0.02037904872257535,0.0098126628871427,0.007037540209086988,0.00491074979414583,0.009771135294270056,0.009921306542744476,0.009751031571688865,0.0087674818863982,0.00793849189363601
2006-07-25,0.007924933098445844,0.007762293905496121,0.006286208415143869,0.008173567489924134,0.005920216617167025,0.009251838115964925,0.009111624272714992,0.006354414375061303,0.009358876176793639,0.009818452912620615,0.007256863410133355,0.007515307146236689,0.010748104443924055,0.007106660920530413,0.012225743485011454,0.011976861241794529,0.007329726117403695,0.011622091592372692,0.004075750158674628,0.008366763640918692,0.007425810647142835,0.0064560022253659175,0.015670032948216797,0.0069470280160169534
2006-07-26,0.007216523746556582,0.006168291330262298,0.004285020018303702,0.006996884290706539,0.005001647232306839,0.008515041382886609,0.00781233611414278,0.004983355369022987,0.007182438137712609,0.009100311161263249,0.00643160511366499,0.006707976862699069,0.009996469595516772,0.006583155026936064,0.013438492574556121,0.013592597988971791,0.007448869469599038,0.009592885702157453,0.0034727153951130047,0.0073298978919429155,0.008343861705404203,0.007012855230496832,0.006486236822278053,0.006425881456041007
2006-07-27,0.006387514207843211,0.0053618180479550115,0.00520345655404778,0.006474293702067261,0.0048763767149185505,0.0071303952593181645,0.005550564110368477,0.007969223995331133,0.013713176198452347,0.009328818038848724,0.005216462345799663,0.007733093928141174,0.009154412895554786,0.0075331898159941004,0.013663887155337605,0.015542741197501167,0.008374747894339504,0.008346156858408968,0.005145465940032937,0.007166064197713478,0.01049291835237938,0.010150031984092464,0.011363796701741017,0.0065524214794800036
2006-08-02,0.005985803558614988,0.005389702258185235,0.004758970095258472,0.006148836483863435,0.0042295771213096784,0.006697465811324687,0.005527316765720933,0.0058966228640588035,0.008343714824377077,0.007280304226308724,0.006329327102036948,0.006447803342683799,0.007708017678609004,0.005895847722634987,0.009005690572285285,0.0102325425041922,0.009856228339079695,0.005862135837531532,0.005629195858059148,0.01066704065820038,0.00714119675585472,0.012372990231609333,0.009122475018513584,0.007353307061654906
2006-08-03,0.00887617505094278,0.0085041527422275,0.006214124070287516,0.008399518566613612,0.00679578973414445,0.010474707442893095,0.007062510709056018,0.008921753721965582,0.007330248085317983,0.008220242739063428,0.00891598251674757,0.007467814508171261,0.008738908752093613,0.006924072015914869,0.01136873169314414,0.011042219553558967,0.006781623594184507,0.00813140097201073,0.0049465401526647005,0.011079546666470609,0.006654546599518362,0.008936930877873525,0.0077340575195034116,0.008105281546753265
2006-08-04,0.008378265519009128,0.007282412509101408,0.005062558911685334,0.008395378156196147,0.0056324929638596295,0.008647442560041387,0.005363677372307302,0.007256067603247352,0.011889753584654309,0.009771162210316603,0.005921839028974105,0.006803890885770207,0.010811452118462163,0.009536917620493423,0.012038334200864337,0.013467612231123229,0.0069485526395605636,0.008802882027248427,0.00639803176784071,0.0071640551788798796,0.005928882629359903,0.011016391623548975,0.009946583395411641,0.010506335932317222
2006-08-08,0.00541596264085632,0.005195774126473406,0.004409082651807013,0.005834158821915639,0.00488763395371587,0.006676300891098742,0.005697597238674855,0.006986776777197684,0.008649087738003616,0.012995977230470204,0.004793787675546589,0.008393378522571392,0.014778097669784836,0.007345598143326818,0.008043485061325475,0.006896992660323041,0.008865386260149963,0.011074846355020011,0.004542825811990824,0.007267751242245317,0.009468294259278202,0.012740860624259257,0.008334175156305098,0.0076030014495262034
2006-08-09,0.008270100481229978,0.007459881704688451,0.006196532516851117,0.007936806385208075,0.005543827571741399,0.008309342859700832,0.008694760708772691,0.00624940790963315,0.011460403582797598,0.00837199783638667,0.008004972929679595,0.00852791624538721,0.008087634839217817,0.008909375911832204,0.00988929900007908,0.010458087820184913,0.0100655249481038,0.00852074104571965,0.010278112043901838,0.01285313340184797,0.011527966989313423,0.008952058570837465,0.009129948781772956,0.0068542237617640325
2006-08-10,0.008448851009241214,0.009393137062448275,0.007018424881253043,0.010231564857058768,0.006903967320496768,0.011940169626994417,0.00672328895522452,0.014182675193460507,0.009624144559782907,0.009536469232441207,0.010079838106378495,0.006782841446726468,0.009289771644921592,0.006838442855158782,0.011747021784699304,0.010922326414647202,0.01093480800797618,0.009215596207312842,0.004877304384224544,0.022676823468695963,0.008992161743401263,0.008320123262408156,0.011628177305098164,0.006844982110301206
2006-08-11,0.0059488465427951775,0.006500468654448828,0.005105699241911805,0.006160366733804293,0.00545088806769246,0.008205336897853733,0.0025192620119590435,0.005515882314019319,0.007430820862410266,0.005699178291441964,0.006190726356427387,0.004844050564947166,0.006187554011246972,0.004565068311722967,0.011988186218974078,0.010635667255193723,0.009793988169293921,0.007484589973551735,0.004934721214965882,0.014675421343913775,0.007167277639988099,0.0070654713123489785,0.009008403513849449,0.0028329053442482234
2006-08-16,0.006266626083057202,0.006176307745497224,0.004589556877932401,0.006866350184393428,0.004549764297948362,0.0072261997535640835,0.007211971006830316,0.00680057578032027,0.00786431019904152,0.006248306244294329,0.005674489083043324,0.00451640356432083,0.004920802955411663,0.004703347201904618,0.009922551288375355,0.00962300502594959,0.005857501639903817,0.010269735473638061,0.004319873017193924,0.009412486790701169,0.006278736316405509,0.00785604644892106,0.009028197290564574,0.004670555082059137
2006-08-17,0.004904501742026674,0.004465831200242728,0.004222725881280931,0.005411240436441131,0.0043620296517704535,0.006078251812491561,0.00688416707192681,0.003985664697749809,0.006714264653230798,0.006521559530517848,0.005249490207398149,0.004198611395105424,0.005073274976924157,0.004072628513346903,0.013038921456769345,0.013439856830926437,0.0061857904984114346,0.00960392960085179,0.005508832379679782,0.010435656121792248,0.006360008547488439,0.010777909073795344,0.007769914563823276,0.006940739641854201
2006-08-18,0.006514663767472651,0.005226092239942063,0.004023063111087205,0.005566877309523979,0.004415430917492543,0.006317926458599085,0.004912763401981651,0.0051063481046008195,0.008090297706340493,0.00618127690220171,0.005149040403728809,0.003993103402958415,0.0045207251205317735,0.005103322737789959,0.009128360939692638,0.008609081959372098,0.006903870204077675,0.007237212295292398,0.004593216561040722,0.005096699111763282,0.006877279057740987,0.007510043299906591,0.008165202864081232,0.005458620943793072
2006-08-21,0.006353208179529055,0.005568152679665836,0.004095787491705062,0.005445477506601675,0.004204462202131096,0.006283008247969038,0.0046801279514447625,0.004610706992583185,0.009644399597921849,0.005237357895354302,0.006304128526228951,0.0038149109204621665,0.005136873360528217,0.004344721672470702,0.009612491325983293,0.008658835135520782,0.007601052151181496,0.006591692458996055,0.010041357713431984,0.009255166268240918,0.007713914197832755,0.010775441463851957,0.009839757938903917,0.0061373734252870606
2006-08-22,0.008185697558262322,0.00801794007332258,0.005206233894824031,0.008335010099768224,0.0067192301249810685,0.009130121865383558,0.003040455979136161,0.006466032245553878,0.005567584993711917,0.006250329176391649,0.006488041106142602,0.0042342226995339535,0.004930393195068201,0.004309517405328061,0.00942190440084516,0.010864492916280078,0.006175536132910182,0.008772234647354767,0.004050538042102304,0.015088084685436385,0.008326732136517858,0.007387648633375159,0.007281846206968399,0.004572164404923673
2006-08-23,0.005203749183998953,0.0047295219629938665,0.0035862999776823906,0.005421739944246068,0.004850953810059967,0.005794632532915451,0.0035662082481441202,0.004429309942460403,0.007391780718182617,0.005736330233883259,0.006690579890471842,0.004139990356960987,0.005527025476554593,0.00450547691492305,0.011777778691586967,0.009927199482833618,0.008246239692791498,0.010298557974668103,0.005465357847113971,0.014005252114289124,0.006984841321058254,0.005997777917246591,0.007969972855846228,0.0036078318722136656
2006-08-24,0.008261857107649095,0.0069682682265912585,0.0047369972773872475,0.0070953962008581,0.005493751135989576,0.008353654440729224,0.006685136989282539,0.005856873709193153,0.008046524207349935,0.0062179018625604454,0.0065722498609321915,0.004769071775957736,0.006290067564688893,0.00486192892528709,0.010600844977873227,0.010355529274629086,0.006329069291072358,0.0122387667926593,0.004724557192544567,0.01377604981016329,0.008399037640362551,0.006570177253879389,0.00816144617794984,0.004362369672491491
2006-08-25,0.005600745387894958,0.0054003539173295345,0.0043593166189670116,0.005723521379179493,0.00485665581290676,0.006743882237695028,0.004867714151004611,0.0048865121590194295,0.006059106146174982,0.005739448355340691,0.004312107488495973,0.0038495277259400574,0.004483932357645093,0.004653941960751899,0.008633724419995216,0.008966043996387538,0.0068054390852223725,0.01231088640452425,0.005666190570385519,0.020371600013410828,0.008971517006492572,0.005547400397264132,0.006254241016792639,0.0031582941396338347
2006-08-29,0.005968047254276968,0.005663122246407511,0.003563361735354136,0.005642565392333712,0.004602122654566924,0.005874051547108004,0.004359980456110902,0.006171288337334576,0.005503652451727016,0.00660416648836763,0.006772190267688097,0.004293898881035951,0.006931145359493613,0.004138453245386945,0.007291996112498766,0.00787457261897749,0.0057150646076341545,0.009758227867302733,0.00559196731052717,0.016073050669502664,0.007601883688363358,0.007911632356066107,0.007258359845339864,0.0074253581391146494
2006-08-30,0.005484444389845238,0.004358928282486495,0.0029424977924206895,0.004898816087869845,0.0035063845548822105,0.005499227995253122,0.00249872111239407,0.004549568100456027,0.005691119167529208,0.005718728456852785,0.00477723650115821,0.003988752937188785,0.005306002883042341,0.0042058876145432975,0.009125502240303273,0.009194676400121298,0.004924694042143968,0.009445455642102871,0.003679769298738027,0.010761074061946605,0.007530766292938453,0.0061785272359594235,0.007970791384495654,0.0050799407866947074
2006-08-31,0.0059333584727718925,0.004760830346894836,0.005915527206476638,0.00587307775227508,0.004439199867089403,0.0060242811950513816,0.003512027079502891,0.0045474979745513105,0.007030243563741264,0.005448507553211681,0.005750064359420206,0.002942293966469433,0.0043604512921678286,0.002979437985554506,0.006663657350574226,0.009357875262910242,0.005619747185222981,0.01056343825152114,0.003453344649756644,0.011400412863251927,0.009827735875114482,0.006192675488983116,0.007411663875737444,0.005683224789130064
2006-09-05,0.005542226964063298,0.005210753155779211,0.0056248503666542025,0.005014920918511544,0.004165495047801195,0.00582848383737747,0.0026329826470035196,0.004375418711788145,0.009072934282395367,0.0057928793273894046,0.004701902491651655,0.0032731311590242303,0.004816164480896166,0.0035782139813454305,0.0074169677523453804,0.0073554105216823845,0.005104488766311197,0.007130503983458148,0.004334667664824901,0.011428228739047884,0.006510726260485994,0.005535357080652803,0.008360861697680399,0.003489702455766588
2006-09-06,0.005540338891681831,0.005764431623551719,0.0039383772593768645,0.00610291041631023,0.004790993485427228,0.006971592651233424,0.003471615938307028,0.004633207007352691,0.0066383465187290465,0.005909064796804097,0.005669089294350357,0.004749303772752785,0.00597016635380178,0.0052991531037416785,0.007058936415425916,0.007291853483606142,0.005704471007029184,0.007422295431962727,0.006913290292253932,0.008412180290833095,0.006333343058710911,0.005843355526594046,0.007989036090794467,0.00967178205385371
2006-09-08,0.005818219387520865,0.0046594077835380365,0.0043624467760686745,0.005612223635274375,0.004891044701232121,0.00600378939039578,0.007034823415720557,0.0054395084796125485,0.005533507251667033,0.005320013041232926,0.004877645278690065,0.004216813125283904,0.004222489549017414,0.0044305214322886925,0.00804393553588151,0.008293705214221495,0.0056119638289982175,0.0060623946301049956,0.004491808802474853,0.01149938470971382,0.009574886841894894,0.006627565609659719,0.0068111264632097195,0.003383042268528641
2006-09-11,0.00602979918357224,0.005846104645398848,0.004999994592077905,0.007851472597259882,0.006138072922367242,0.007385002854708456,0.005866121703411254,0.00777929996341786,0.013759422669614448,0.0074843840625214856,0.005913375621909218,0.0059211748629604604,0.006956663885610045,0.004726914174437709,0.01219433180201359,0.012390951314011366,0.006471630088174293,0.009200786287143565,0.0059450176792122545,0.007793589164207088,0.009865112903572074,0.007474058565246231,0.011895056939981413,0.010473576962423105
2006-09-12,0.0068104504584694135,0.006786121339918207,0.005001924112709688,0.0066065681285574045,0.005290413782326492,0.006571063703038102,0.008981719751254245,0.00568629123699715,0.007108801393122283,0.0068464386455576185,0.0062507984391714745,0.004490112550122141,0.006124446651643817,0.004148244803445918,0.015567988831936514,0.015595041403773187,0.0071036514015607455,0.01016662438335852,0.007133042405137667,0.006415700903210106,0.011640715937144932,0.007368890988759337,0.012250833061175881,0.007502645736285477
2006-09-13,0.005637692996993695,0.004337620565063116,0.003241161019943178,0.004770474409821616,0.004451778782853191,0.00592986473365242,0.005288680110387019,0.004607764922603731,0.005968587527815129,0.0067310975452549915,0.00474689686995951,0.003581939797136204,0.0063443959210445116,0.0036007535450868545,0.00981024156792845,0.009274088004845357,0.005223807204835972,0.008819881101389046,0.003097215742064055,0.009602500208577438,0.008995453758226085,0.009249817452581464,0.009254241111789394,0.004569639012924992
2006-09-14,0.005416051917553439,0.004856627698665574,0.004146923977219663,0.0051070113274018164,0.004830524243882575,0.005438937806932662,0.004302135908685374,0.005376612008052284,0.006340155445167717,0.004825071785718587,0.004066920753321616,0.003687311643253813,0.00513705195492031,0.00406580729502401,0.00824152342367448,0.006071056745182624,0.009041942027901925,0.009385628832625392,0.005618605498097837,0.011344735451027495,0.009090447922784019,0.008987013844845704,0.010596741037889905,0.006030338530418726
2006-09-15,0.0068704393607065045,0.005175471302688868,0.00563003895790474,0.005367505640467792,0.005768951884051981,0.0066188328754154795,0.005666167304956514,0.004869051213778778,0.00712450985146715,0.0055428922012043524,0.004863567297274435,0.005302858291304527,0.006001411448025614,0.006769581165863147,0.009784652007779284,0.010140853606639827,0.006170952494643438,0.009090719254492298,0.004434244660824121,0.007758135854940748,0.007454446953634197,0.007782168382490458,0.008722747512513684,0.005042892516864269
2006-09-19,0.00951663154877862,0.008692329014482286,0.00468014779112405,0.009027061530475134,0.0057536205235265495,0.008932073756179342,0.004051063733173886,0.006412811978908347,0.007918181352687298,0.008910402130305878,0.006304182753851842,0.0044096681114712466,0.00849807882240337,0.004298028088018658,0.011602858556252421,0.012678766692107714,0.006038135330185735,0.00892000513532689,0.0047015370383084575,0.00964757221662417,0.00890395819195495,0.006737651249657159,0.009385822032949262,0.0047561190765536615
2006-09-20,0.0064085401393535624,0.006458492507205263,0.0045086794135627915,0.006465194776225982,0.0046799456059257675,0.0062566930855108525,0.0063432384939837,0.005641596182354148,0.006818977803796555,0.007390746299916707,0.005640473819805871,0.006075028548935507,0.007392451345714547,0.005460888344697373,0.01035878693651916,0.011780144158294498,0.006299275175942206,0.012980583786582943,0.006802183550541054,0.006679153254375695,0.009758766247567944,0.005936545945318729,0.0104851115830734,0.006271376929064068
2006-09-21,0.007146884374250355,0.006548517792563433,0.004554291929382552,0.006921032612332427,0.0055942261434077205,0.007290910865381094,0.005550823625473076,0.005447119261588452,0.008309602937937014,0.007508045251032788,0.0054217036495422975,0.00577383524268992,0.009150823742267156,0.005436987787559755,0.007859081969684295,0.009663307447532342,0.006610554351522283,0.013624183912800061,0.006676848500856844,0.004697469094201602,0.008467201685846701,0.00509800171781374,0.009841937313236711,0.007567275269935585
2006-09-22,0.006327019584840182,0.005901773668458341,0.004502025561981382,0.006550992499195309,0.004414960888590624,0.006931963014241779,0.006370155797344707,0.008241621435490797,0.009614755228542268,0.005964549126235375,0.005648051162691664,0.004301053044000894,0.0064868454770651935,0.004268920045867337,0.010514901399837281,0.01032752237175984,0.006399657583693245,0.011246733856142414,0.007041266102729439,0.006082423013429073,0.008940570736254549,0.00736055078003176,0.006910643609076492,0.005742715637892677
2006-09-25,0.006452180745849014,0.0062597203784049175,0.00476683672082316,0.006735834836817903,0.005807256343803898,0.00659828033048363,0.0047942500712512,0.006325688529712912,0.009001131584590665,0.00768825553372615,0.005701465091747562,0.006214106082588351,0.00741587778202618,0.007217999326728938,0.0086758014335782,0.009979718710354133,0.006265487789093278,0.011742796391230667,0.005953872778536408,0.011468660992055698,0.009203437347891493,0.008420355286945938,0.010301056995939785,0.009278943654825065
2006-09-27,0.0075654992148698145,0.006464751420990677,0.005562392590787027,0.007718310927092426,0.011998787103240894,0.0068638733634674085,0.009890029388108804,0.007791151287812917,0.007532099061476037,0.007468421881449059,0.0059617186304783696,0.005743297744511285,0.006368135725593838,0.005826167981438805,0.007934910194258737,0.007260220458928283,0.00726290788780418,0.00891708710505346,0.006161645090119956,0.004951664072165961,0.008382350220404967,0.005641153899368348,0.012553578732803647,0.008267899352349659
2006-09-28,0.004909026128785529,0.004546631997382849,0.0038626070282155992,0.004632219204414569,0.006258204583814516,0.00486040588939524,0.002680706628829421,0.004921845909244186,0.00587089259555396,0.0060958152475877265,0.004606794166572779,0.004067649549823708,0.004987801755600363,0.0041198031896664085,0.008903230985169491,0.009245705379374674,0.005873287547320556,0.006303516702187412,0.004914524059759618,0.005844041067060557,0.006874561037624866,0.003669690165636931,0.010123763654708658,0.0065444928665298815
2006-09-29,0.005470061131126611,0.004984544534298716,0.004120155330191739,0.00481594663845621,0.004399831699192117,0.005395796874304058,0.004896407191938876,0.005751399935420401,0.004982540083149733,0.00495827543308075,0.004668995172672112,0.0032083766590196433,0.004204515125387594,0.003394436256304506,0.0059887548860679774,0.006682545635621658,0.0057389947983594895,0.006646065802377525,0.007614769285573422,0.0056439308507861665,0.0062305286257853375,0.004694055909520399,0.008892621905020333,0.0062968883133887234
2006-10-10,0.004001433566854599,0.0038985375378267958,0.004333141630771171,0.0039633502326588506,0.0045410040216415665,0.0043873376489645685,0.004674978699263807,0.0039024280397456992,0.005124149162032769,0.005376661279282886,0.004904040021118657,0.003706932264127128,0.005275437434077845,0.003772941749903363,0.006924484218406178,0.008014342564061513,0.008217843708500655,0.00675213618515263,0.004116900941837349,0.00965052249906009,0.011192447979539596,0.009062219040744893,0.005544513800260722,0.006073580561508356
2006-10-11,0.005574353320737275,0.005039906058703181,0.003948960904649759,0.004810200044366634,0.004582436327443254,0.005098702112321229,0.0033912127604719938,0.00493165155871561,0.006979228877799046,0.006960594569981911,0.004714958423758171,0.0051592018583043785,0.008263572378277413,0.005391206485336627,0.009867834546933177,0.008973564712719493,0.010436773406173001,0.009901560271776199,0.005146278821322592,0.00867131030060241,0.00903310588406209,0.007555649005715665,0.005884756421349229,0.0053542158014155666
2006-10-13,0.004966462973135783,0.004508814150241827,0.004726310361949685,0.004515271626996281,0.00446571433049933,0.005018967975679561,0.00539382262703969,0.004108686712611754,0.00703984613514359,0.004398506126214309,0.005630864358378389,0.003079007068913565,0.005213531575474209,0.0032366714951663164,0.006641866236976519,0.007443460431339202,0.004944892728421617,0.004814080450394524,0.004206702886438144,0.00271170452341504,0.0067284806041941455,0.007638373229081788,0.009203955609340305,0.005630164062788679
2006-10-16,0.003964164208984489,0.003675109230769571,0.0030675611788125385,0.0036661807059884368,0.004797195108200652,0.0039645831197182195,0.0038789897237176975,0.003908300076541829,0.004926789209142666,0.003810230484511626,0.003862387135318177,0.002371210238790857,0.0035350109244394316,0.0025582280402364193,0.008508188276555395,0.0070661488171594525,0.00495905942872047,0.007226697707563208,0.003968000898004912,0.004462663497893356,0.004603092015470961,0.006745547732643377,0.00898832723410867,0.005628790778283844
2006-10-17,0.005304524637821612,0.005296254764426292,0.004557155977280826,0.005043853178414571,0.0067516702474999,0.00555507615298376,0.003727012844646477,0.003672192532253296,0.007960036609170464,0.005853754474531719,0.005904957791678166,0.004655068900028588,0.005231999453400794,0.004515044721924675,0.010707724397919475,0.009687128479166428,0.008347239370311338,0.0064752149778974505,0.00733809662817008,0.006870901270203368,0.006379197755197072,0.006757638371332785,0.00865330973343207,0.0060884777005889975
2006-10-18,0.006499979639816255,0.006517925697907264,0.0048865099019074956,0.0070364258583615735,0.005674372995239883,0.006546303017518356,0.004240298878775654,0.007150310868171966,0.007041785639663182,0.007223523703178435,0.005057337261415217,0.0070428567349481806,0.006377432679910805,0.008661719292537444,0.007753496598800655,0.008057070261095525,0.007392018240426102,0.010741375570172565,0.005158880786597226,0.00702502184308023,0.0058580462709460065,0.006011136849294564,0.006482179337705208,0.0073912620884809405
2006-10-19,0.005763138957977384,0.006168389982117676,0.004570534807439111,0.00687714677931705,0.005596640484891209,0.006051337014751088,0.0036119987710842203,0.006997699182658614,0.004881742079541386,0.005519072558471398,0.005128897700637443,0.003619730943525472,0.00435859263920127,0.0034976739581976408,0.01084006807880375,0.009969656721671976,0.0067230793323604385,0.005508006714765305,0.005707842172691003,0.009782858452992281,0.006922040708087504,0.005379575920953798,0.007320314808164858,0.004875492339681563
2006-10-31,0.0056845655020399686,0.005662784764523689,0.003945905019535287,0.006227152666385323,0.004529447559067787,0.005453062267034629,0.004179107545625479,0.005473463904145944,0.007793843045977377,0.007148055921986448,0.00547184938124138,0.005092893871794021,0.007003584460988696,0.005461108736401327,0.009362199718862398,0.010247899434791503,0.004903797167985223,0.007268066878939131,0.0053391018743642,0.011970162154419631,0.008035129822249742,0.006557315366905648,0.00594827954715646,0.004577527355360936
2006-11-01,0.006055061115124181,0.006159340160937599,0.0038596865484612345,0.0056373457934144255,0.004393742929932235,0.006047413809140034,0.0036982005473371604,0.0045942747143860275,0.0085454632670844,0.006037439401693127,0.005045137425636833,0.004733836717104594,0.005732094723601973,0.005033820825054292,0.008228883124763331,0.008152711050950006,0.004905908543727955,0.006976297375407868,0.00540985131853005,0.017776668584059838,0.009304272435160445,0.006868060840175582,0.006761473002466454,0.026119082873797463
2006-11-06,0.0046641370899759005,0.00393358009738841,0.0034435256163754886,0.005385955437408748,0.0038958837502245307,0.005724103615290293,0.0024282453295162033,0.005289505439754261,0.006582053709488277,0.005531862911425812,0.003969549031431291,0.005074668305490195,0.005068506046567101,0.005029901040861222,0.0072990654403216155,0.007405783713723922,0.006743366510541366,0.009358212350179834,0.00487438406201186,0.01263258160503624,0.007392237528024173,0.009008522981061227,0.006769733400410547,0.005704886008771766
2006-11-07,0.005034290531868805,0.004491976904128294,0.0034605612369490507,0.0043195885521329705,0.004339908463971652,0.004527793812909216,0.00410934087777553,0.0037924724869873865,0.012381617263394956,0.006288484828415526,0.004257330470176222,0.004425254901323333,0.0058717500763333635,0.00426728245266184,0.009354539247275794,0.008353546464119404,0.004612389763397076,0.008165292831308619,0.009343077910225294,0.01862009463229712,0.00580123624274058,0.01108796029587949,0.007727545103682651,0.005612508279532163
2006-11-08,0.005191270363152018,0.005137421810278201,0.0040730636381976154,0.005487943049082426,0.004540728894766825,0.005384800636319255,0.004159090663824424,0.005077745027104988,0.010438474588832413,0.008270001383267224,0.0047346246693338555,0.006332603785430864,0.007608140616876959,0.006078073131268335,0.011201523467024474,0.01140341335304478,0.004439714053585276,0.010538943701918138,0.00713394428296092,0.013683941725332653,0.008207396133249141,0.00725257548558345,0.007233614552730258,0.004788260698034497
2006-11-10,0.004734656494929767,0.005217638293622021,0.0035855739917724887,0.005136231750954169,0.004515315237794598,0.005740566553469652,0.0032088740894817124,0.004592270600003613,0.0050525692853915045,0.005724388011609106,0.003942966440773918,0.003984305215798855,0.004839036463999527,0.0035153452951678156,0.006444774138849359,0.007136967879388756,0.004618927400980618,0.012666415638139307,0.006134509973381393,0.01008224389751111,0.01076461241453681,0.016927542479128505,0.00720855747884356,0.0038051694398226984
2006-11-13,0.004494404511736432,0.004745384421337173,0.003912253618173464,0.004632520263255595,0.0049476581166500826,0.0047167455110794405,0.0032921424722483364,0.004967596189071336,0.004419095455840046,0.005258456745221912,0.0045802832074628526,0.003981426572252812,0.004476394555018597,0.004072557718257314,0.005757430592332602,0.005523047522717217,0.004989156776462344,0.01374217450606708,0.0049194598634862,0.012864315327105441,0.007292694121414617,0.015347620272315836,0.0057885899426259315,0.0051951779307433605
2006-11-14,0.005367828426127049,0.00592752234818063,0.004042154685913435,0.0058813339619278315,0.0049581051663565795,0.0062109396153476855,0.0027470474428189277,0.006123920476916468,0.007363424723299547,0.0062598285892246485,0.005432257076590318,0.006068330486401383,0.006262110107555636,0.006389859429009801,0.007233148001491201,0.00728358304777834,0.0037217531459589163,0.011028795267321811,0.006971839548165917,0.007882289412070509,0.0074198190617031454,0.015250120815947656,0.0072093097211893935,0.006062303395587077
2006-11-16,0.004121046353231385,0.003976778733295117,0.003663895245838689,0.004322698311577616,0.004020871267108499,0.004052673695843912,0.0046147699510367,0.004636120607075152,0.004717365245327265,0.005510863290628612,0.004175106203646825,0.004529289857759153,0.005023712766480518,0.0043802716698837256,0.010090140936285281,0.00878292531873757,0.0042590298003912265,0.011222719649037838,0.007853439876018697,0.012118292183814517,0.006139861201196976,0.016044212659741208,0.005883795294319847,0.008636779831237498
2006-11-17,0.005858572718991278,0.005775809487565097,0.006017072162401317,0.005540395895747435,0.004636990666798156,0.0051125896455758895,0.005322448845618823,0.006069368726795195,0.004624146931748391,0.004505681081306583,0.005849059584320344,0.004863986764170082,0.0040697275706453335,0.003990253949180888,0.01662081076841921,0.009437112068274602,0.004879296942107882,0.01162964497354068,0.005100947074776304,0.008687889371215849,0.009427026197683468,0.010245773368745768,0.013355532127871206,0.008621447491027452
